Group	Specie	Mz	Sample	CE	C.FAI	C.COI	FA-CO.ratio	FA_Isomer	1st Pos	1st CF	1st C.FAI	1st rel_FAI	2nd Pos	2nd CF	2nd C.FAI	2nd rel_FAI	3rd Pos	TX.CF	C.FAI with TX.CF
Group-1	PE 34:3:0	253.22	240604_eggPE_25-35_3.mzXML	35.0	24422.2	0.0	0.0	[9.0..9.0]	[0.0..0.0]	[1.021..1.021]	[24935.066..24935.066]	[0.258..0.258]	[0.0..0.0]	[1.021..1.021]	[24935.066..24935.066]	[0.258..0.258]	[0.0..0.0]	0.948328	[23646.621..23646.621]
Group-1	PE 34:3:0	255.23	240604_eggPE_25-35_3.mzXML	25.0	44295.4	0.0	0.0	[0.0..0.0]	[0.0..0.6]	[1.0..1.0]	[44295.4..44295.4]	[0.359..0.472]	[0.16..0.59]	[1.0..1.0]	[44295.4..44295.4]	[0.406..0.473]	[0.162..0.589]	0.948328	[42006.566..42006.566]
Group-1	PE 34:3:0	255.23	240604_eggPE_25-35_3.mzXML	30.0	54472.0	0.0	0.0	[0.0..0.0]	[0.0..0.0]	[1.0..1.0]	[54472.0..54472.0]	[0.401..0.435]	[0.16..0.59]	[1.0..1.0]	[54472.0..54472.0]	[0.425..0.483]	[0.162..0.589]	0.948328	[51657.324..51657.324]
Group-1	PE 34:3:0	255.23	240604_eggPE_25-35_3.mzXML	35.0	59209.3	0.0	0.0	[0.0..0.0]	[0.0..0.6]	[1.0..1.0]	[59209.3..59209.3]	[0.458..0.535]	[0.16..0.59]	[1.0..1.0]	[59209.3..59209.3]	[0.471..0.536]	[0.162..0.589]	0.948328	[56149.84..56149.84]
Group-1	PE 34:3:0	277.22	240604_eggPE_25-35_3.mzXML	25.0	69915.1	0.0	0.0	[6.0..9.0]	[0.4..1.0]	[0.71..1.129]	[49639.72..78934.15]	[0.528..0.641]	[0.41..0.84]	[0.707..0.926]	[49429.977..64741.383]	[0.527..0.594]	[0.411..0.838]	0.948328	[47074.742..74855.47]
Group-1	PE 34:3:0	277.22	240604_eggPE_25-35_3.mzXML	30.0	60024.6	0.0	0.0	[6.0..9.0]	[1.0..1.0]	[1.177..1.357]	[70648.96..81453.38]	[0.565..0.599]	[0.41..0.84]	[0.973..1.228]	[58403.938..73710.21]	[0.517..0.575]	[0.411..0.838]	0.948328	[66998.39..77244.52]
Group-1	PE 34:3:0	277.22	240604_eggPE_25-35_3.mzXML	35.0	39874.7	0.0	0.0	[6.0..9.0]	[0.4..1.0]	[1.289..1.76]	[51398.49..70179.47]	[0.465..0.542]	[0.41..0.84]	[1.288..1.668]	[51358.613..66511.0]	[0.464..0.529]	[0.411..0.838]	0.948328	[48742.625..66553.16]
Group-1	PE 34:3:0	279.23	240604_eggPE_25-35_3.mzXML	25.0	77262.9	0.0	0.0	[9.0..9.0]	[1.0..1.0]	[0.952..0.952]	[73554.28..73554.28]	[0.754..0.754]	[1.0..1.0]	[0.952..0.952]	[73554.28..73554.28]	[0.754..0.754]	[1.0..1.0]	0.948328	[69753.586..69753.586]
Group-1	PE 34:3:0	279.23	240604_eggPE_25-35_3.mzXML	30.0	78608.2	0.0	0.0	[9.0..9.0]	[1.0..1.0]	[0.967..0.967]	[76014.13..76014.13]	[0.757..0.757]	[1.0..1.0]	[0.967..0.967]	[76014.13..76014.13]	[0.757..0.757]	[1.0..1.0]	0.948328	[72086.33..72086.33]
Group-1	PE 34:3:0	279.23	240604_eggPE_25-35_3.mzXML	35.0	69354.7	0.0	0.0	[9.0..9.0]	[1.0..1.0]	[1.034..1.034]	[71712.766..71712.766]	[0.742..0.742]	[1.0..1.0]	[1.034..1.034]	[71712.766..71712.766]	[0.742..0.742]	[1.0..1.0]	0.948328	[68007.23..68007.23]
