Group	Specie	Mz	Sample	CE	C.FAI	C.COI	FA-CO.ratio	FA_Isomer	1st Pos	1st CF	1st C.FAI	1st rel_FAI	2nd Pos	2nd CF	2nd C.FAI	2nd rel_FAI	3rd Pos	TX.CF	C.FAI with TX.CF
Group-1	PC 36:4:0	279.23	20171128_FTMS-DIA_interlab_QE-MPI_PC_S1.mzXML	30.0	333119.5	0.0	0.0	[9.0..9.0]	[0.5..0.5]	[0.945..0.945]	[314797.94..314797.94]	[0.5..0.5]	[0.5..0.5]	[0.945..0.945]	[314797.94..314797.94]	[0.5..0.5]	[0.5..0.5]	0.8348496	[262808.94..262808.94]
Group-1	PC 36:4:0	279.23	20171128_FTMS-DIA_interlab_QE-MPI_PC_S1.mzXML	35.0	303370.8	0.0	0.0	[9.0..9.0]	[0.5..0.5]	[1.005..1.005]	[304887.66..304887.66]	[0.5..0.5]	[0.5..0.5]	[1.005..1.005]	[304887.66..304887.66]	[0.5..0.5]	[0.5..0.5]	0.8348496	[254535.34..254535.34]
Group-1	PC 36:4:0	303.23	20171128_FTMS-DIA_interlab_QE-MPI_PC_S1.mzXML	25.0	426153.0	20986.3	0.04924593	[5.3..5.3]	[0.7..1.0]	[1.009..1.198]	[429988.34..510531.28]	[0.544..0.586]	[0.61..0.77]	[0.979..1.052]	[417203.78..448312.97]	[0.536..0.554]	[0.609..0.77]	0.8348496	[358975.6..426216.8]
Group-1	PC 36:4:0	303.23	20171128_FTMS-DIA_interlab_QE-MPI_PC_S1.mzXML	30.0	348586.5	30341.8	0.087042384	[5.0..5.0]	[1.0..1.0]	[1.592..1.656]	[554949.7..577259.25]	[0.584..0.593]	[0.61..0.77]	[1.428..1.538]	[497781.5..536126.06]	[0.557..0.575]	[0.609..0.77]	0.8348496	[463299.56..481924.7]
Group-1	PC 36:4:0	303.23	20171128_FTMS-DIA_interlab_QE-MPI_PC_S1.mzXML	35.0	208025.7	21904.6	0.105297565	[5.6..5.6]	[0.7..1.0]	[2.339..2.6]	[486572.12..540866.8]	[0.575..0.601]	[0.61..0.77]	[2.315..2.511]	[481579.5..522352.53]	[0.573..0.593]	[0.609..0.77]	0.8348496	[406214.53..451542.44]
Group-1	PC 36:6:0	277.22	20171128_FTMS-DIA_interlab_QE-MPI_PC_S1.mzXML	25.0	592445.0	0.0	0.0	[6.0..9.0]	[0.5..0.5]	[1.023..1.023]	[606071.25..606071.25]	[0.5..0.5]	[0.5..0.5]	[1.023..1.023]	[606071.25..606071.25]	[0.5..0.5]	[0.5..0.5]	0.8383587	[508105.1..508105.1]
Group-1	PC 36:6:0	277.22	20171128_FTMS-DIA_interlab_QE-MPI_PC_S1.mzXML	30.0	609659.1	0.0	0.0	[6.0..9.0]	[0.5..0.5]	[1.255..1.255]	[765122.2..765122.2]	[0.5..0.5]	[0.5..0.5]	[1.255..1.255]	[765122.2..765122.2]	[0.5..0.5]	[0.5..0.5]	0.8383587	[641446.9..641446.9]
Group-1	PC 36:6:0	277.22	20171128_FTMS-DIA_interlab_QE-MPI_PC_S1.mzXML	35.0	485550.2	0.0	0.0	[6.0..9.0]	[0.5..0.5]	[1.632..1.632]	[792417.9..792417.9]	[0.5..0.5]	[0.5..0.5]	[1.632..1.632]	[792417.9..792417.9]	[0.5..0.5]	[0.5..0.5]	0.8383587	[664330.44..664330.44]
Group-1	PC 37:4:0	269.25	20171128_FTMS-DIA_interlab_QE-MPI_PC_S1.mzXML	25.0	125309.0	0.0	0.0	[0.0..0.0]	[0.0..0.0]	[0.983..0.983]	[123178.74..123178.74]	[0.238..0.24]	[0.0..0.0]	[0.983..0.983]	[123178.74..123178.74]	[0.238..0.24]	[0.0..0.0]	0.82288533	[101361.984..101361.984]
Group-1	PC 37:4:0	269.25	20171128_FTMS-DIA_interlab_QE-MPI_PC_S1.mzXML	30.0	146908.4	0.0	0.0	[0.0..0.0]	[0.0..0.0]	[0.971..0.971]	[142648.06..142648.06]	[0.249..0.256]	[0.0..0.0]	[0.971..0.971]	[142648.06..142648.06]	[0.249..0.256]	[0.0..0.0]	0.82288533	[117383.0..117383.0]
Group-1	PC 37:4:0	269.25	20171128_FTMS-DIA_interlab_QE-MPI_PC_S1.mzXML	35.0	149103.5	0.0	0.0	[0.0..0.0]	[0.0..0.0]	[0.967..0.967]	[144183.08..144183.08]	[0.26..0.272]	[0.0..0.0]	[0.967..0.967]	[144183.08..144183.08]	[0.26..0.272]	[0.0..0.0]	0.82288533	[118646.15..118646.15]
Group-1	PC 37:4:0	303.23	20171128_FTMS-DIA_interlab_QE-MPI_PC_S1.mzXML	25.0	329376.4	16829.9	0.051096253	[5.1..5.1]	[1.0..1.0]	[1.182..1.198]	[389322.94..394592.9]	[0.76..0.762]	[1.0..1.0]	[1.182..1.198]	[389322.94..394592.9]	[0.76..0.762]	[1.0..1.0]	0.82288533	[320368.1..324704.72]
Group-1	PC 37:4:0	303.23	20171128_FTMS-DIA_interlab_QE-MPI_PC_S1.mzXML	30.0	259844.9	23555.8	0.09065331	[5.0..5.0]	[1.0..1.0]	[1.592..1.656]	[413673.1..430303.16]	[0.744..0.751]	[1.0..1.0]	[1.592..1.656]	[413673.1..430303.16]	[0.744..0.751]	[1.0..1.0]	0.82288533	[340405.53..354090.16]
Group-1	PC 37:4:0	303.23	20171128_FTMS-DIA_interlab_QE-MPI_PC_S1.mzXML	35.0	157905.6	16629.6	0.105313554	[5.6..5.6]	[1.0..1.0]	[2.443..2.6]	[385763.38..410554.53]	[0.728..0.74]	[1.0..1.0]	[2.443..2.6]	[385763.38..410554.53]	[0.728..0.74]	[1.0..1.0]	0.82288533	[317439.03..337839.28]
Group-1	PC 38:4:0	283.26	20171128_FTMS-DIA_interlab_QE-MPI_PC_S1.mzXML	25.0	79491.3	0.0	0.0	[0.0..0.0]	[0.0..0.0]	[0.968..0.968]	[76947.58..76947.58]	[0.249..0.253]	[0.0..0.0]	[0.968..0.968]	[76947.58..76947.58]	[0.249..0.253]	[0.0..0.0]	0.81129444	[62427.14..62427.14]
Group-1	PC 38:4:0	283.26	20171128_FTMS-DIA_interlab_QE-MPI_PC_S1.mzXML	30.0	97169.8	0.0	0.0	[0.0..0.0]	[0.0..0.0]	[0.946..0.946]	[91922.625..91922.625]	[0.265..0.277]	[0.0..0.0]	[0.946..0.946]	[91922.625..91922.625]	[0.265..0.277]	[0.0..0.0]	0.81129444	[74576.31..74576.31]
Group-1	PC 38:4:0	283.26	20171128_FTMS-DIA_interlab_QE-MPI_PC_S1.mzXML	35.0	92725.0	0.0	0.0	[0.0..0.0]	[0.0..0.0]	[0.937..0.937]	[86883.32..86883.32]	[0.274..0.293]	[0.0..0.0]	[0.937..0.937]	[86883.32..86883.32]	[0.274..0.293]	[0.0..0.0]	0.81129444	[70487.95..70487.95]
Group-1	PC 38:4:0	303.23	20171128_FTMS-DIA_interlab_QE-MPI_PC_S1.mzXML	25.0	194012.8	8411.4	0.043354873	[5.8..5.9]	[1.0..1.0]	[1.174..1.198]	[227771.03..232427.33]	[0.747..0.751]	[1.0..1.0]	[1.174..1.198]	[227771.03..232427.33]	[0.747..0.751]	[1.0..1.0]	0.81129444	[184789.36..188566.98]
Group-1	PC 38:4:0	303.23	20171128_FTMS-DIA_interlab_QE-MPI_PC_S1.mzXML	30.0	154092.9	12941.2	0.0839831	[5.1..5.2]	[1.0..1.0]	[1.56..1.656]	[240384.92..255177.86]	[0.723..0.735]	[1.0..1.0]	[1.56..1.656]	[240384.92..255177.86]	[0.723..0.735]	[1.0..1.0]	0.81129444	[195022.95..207024.38]
Group-1	PC 38:4:0	303.23	20171128_FTMS-DIA_interlab_QE-MPI_PC_S1.mzXML	35.0	88673.0	10525.4	0.118699044	[5.0..5.1]	[1.0..1.0]	[2.364..2.6]	[209622.98..230549.8]	[0.707..0.726]	[1.0..1.0]	[2.364..2.6]	[209622.98..230549.8]	[0.707..0.726]	[1.0..1.0]	0.81129444	[170065.97..187043.77]
