Specie,CE,FA_C_x,FA_DB_x,FA_iso_x,sn_x,FA_C_y,FA_DB_y,FA_iso_y,sn_y,norm_Intensity,norm_Intensity_var
PI170204,64.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,0.8373991394237452,0.007056104565833097
PI170204,65.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,0.6687995959476287,0.010448287946437916
PI170204,66.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,0.5789371061225032,0.008505050706419754
PI170204,67.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,0.4265051455611332,0.0075901551565928736
PI170204,68.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,0.33412298991136785,0.003911041842470671
PI170204,69.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,0.2969309918645758,0.0038879567057728435
PI170204,70.0,17.0,0.0,0.0,1,20.0,4.0,5.0,0,0.22763787920510956,0.00591932960549862
PI180204,10.0,18.0,0.0,0.0,1,20.0,4.0,5.0,0,0.09718677808491036,0.003600697394961857
PI180204,11.0,18.0,0.0,0.0,1,20.0,4.0,5.0,0,0.09809448544068913,0.0030712588673636374
PI180204,12.0,18.0,0.0,0.0,1,20.0,4.0,5.0,0,0.14683193774066336,0.003450328146995116
PI180204,13.0,18.0,0.0,0.0,1,20.0,4.0,5.0,0,0.1927803518918215,0.0030892752984855425
PI180204,14.0,18.0,0.0,0.0,1,20.0,4.0,5.0,0,0.2081537431140252,0.005264890294231567
PI180204,15.0,18.0,0.0,0.0,1,20.0,4.0,5.0,0,0.24937663741524235,0.002342977602054531
